,Коэффициент текущей ликвидности,Коэффициент быстрой ликвидности,Коэффициент абсолютной ликвидности
160529,,,
160530,,,
160531,8.5556,7.9444,7.7222
160532,,,
160533,,,
160534,0.0418,0.0413,
160535,,,
160536,,,
160537,,,
160538,,,
160539,,,
160540,,,
160541,,,
160542,,,
160543,,,
160544,2.9878,2.0341,0.1171
160545,,,
160546,,,
160547,,,
160548,,,
160549,2.7791,2.6825,1.4821
160550,1.0676,1.0338,0.3378
160551,,,
160552,,,
160553,0.0211,0.0211,
160554,,,
160555,1.3721,1.3721,
160556,1.429,1.4239,0.118
160557,,,
160558,,,
160559,0.9539,0.9514,0.0228
160560,,,
160561,,,
160562,1.5321,1.5321,0.7768
160563,,,
160564,,,
160565,61.9872,61.9872,4.1923
160566,,,
160567,,,
160568,,,
160569,11.8193,9.9286,3.6092
160570,,,
160571,0.8078,0.8078,0.6359
160572,0.6667,0.3333,
160573,,,
160574,,,
160575,,,
160576,0.5664,,
160577,0.6743,0.6743,0.0508
160578,,,
160579,,,
160580,,,
160581,,,
160582,,,
160583,,,
160584,,,
160585,,,
160586,,,
160587,,,
160588,3.2356,2.1989,0.8295
160589,,,
160590,,,
160591,,,
160592,250.3548,248.5161,196.6452
160593,,,
160594,,,
160595,,,
160596,,,
160597,,,
160598,0.8907,0.3903,0.0523
160599,,,
160600,,,
160601,57.1184,57.1184,1.1638
160602,,,
160603,1.6875,0.1563,
160604,2.3265,2.3165,0.006
160605,,,
160606,,,
160607,28.2609,28.2609,13.6739
160608,1.2056,1.1908,0.8402
160609,,,
160610,,,
160611,,,
160612,2.626,2.6247,2.3112
160613,,,
160614,,,
160615,,,
160616,1.2437,1.1877,0.0183
160617,,,
160618,,,
160619,,,
160620,,,
160621,,,
160622,1.8886,1.5367,1.1595
160623,1.234,1.234,0.5603
160624,,,
160625,,,
160626,3.8147,3.8147,0.1015
160627,,,
160628,,,
160629,,,
160630,,,
160631,,,
160632,0.829,0.829,0.8193
160633,,,
160634,,,
160635,,,
160636,,,
160637,,,
160638,,,
160639,,,
160640,,,
160641,,,
160642,,,
160643,,,
160644,24.7301,8.5695,0.1759
160645,,,
160646,,,
160647,,,
160648,,,
160649,,,
160650,,,
160651,,,
160652,,,
160653,0.75,0.75,
160654,,,
160655,,,
160656,,,
160657,1.0,1.0,
160658,5.75,5.75,5.7241
160659,2.65,2.65,2.05
160660,,,
160661,,,
160662,,,
160663,,,
160664,,,
160665,1.3914,1.3091,0.2784
160666,,,
160667,,,
160668,,,
160669,,,
160670,,,
160671,,,
160672,,,
160673,,,
160674,,,
160675,,,
160676,,,
160677,,,
160678,,,
160679,,,
160680,12.8715,12.8715,3.4483
160681,,,
160682,,,
160683,0.1695,0.0488,0.0378
160684,,,
160685,,,
160686,,,
160687,4.9407,4.9407,3.1544
160688,,,
160689,1.6363,1.2409,0.0029
160690,,,
160691,,,
160692,,,
160693,1.9536,1.3158,0.581
160694,,,
160695,,,
160696,,,
160697,14.7143,9.8831,7.0649
160698,,,
160699,,,
160700,,,
160701,1.7207,0.9288,0.0031
160702,6.0625,6.0625,5.5625
160703,1.0302,1.0302,0.0007
160704,0.5243,0.4263,0.0072
160705,,,
160706,,,
160707,,,
160708,,,
160709,,,
160710,,,
160711,,,
160712,,,
160713,,,
160714,,,
160715,1.1241,0.8205,0.0328
160716,,,
160717,,,
160718,,,
160719,,,
160720,,,
160721,,,
160722,,,
160723,51.2,51.2,1.62
160724,,,
160725,,,
160726,1.4522,1.4522,0.0991
160727,3.6171,3.6153,0.0037
160728,0.5648,0.4955,0.2329
160729,,,
160730,,,
160731,,,
160732,,,
160733,,,
160734,,,
160735,,,
160736,,,
160737,,,
160738,,,
160739,,,
160740,,,
160741,,,
160742,,,
160743,,,
160744,,,
160745,,,
160746,3.2414,3.2414,2.4023
160747,,,
160748,,,
160749,,,
160750,,,
160751,,,
160752,,,
160753,,,
160754,,,
160755,,,
160756,,,
160757,,,
160758,1.09,1.09,0.5434
160759,2.4156,2.4156,1.8442
160760,1.3557,1.2137,0.221
160761,,,
160762,0.7103,0.674,0.1233
160763,,,
160764,,,
160765,,,
160766,,,
160767,0.1898,0.0946,0.0191
160768,,,
160769,,,
160770,,,
160771,,,
160772,,,
160773,,,
160774,,,
160775,,,
160776,0.0139,0.0139,
160777,,,
160778,,,
160779,40.1053,40.1053,31.0
160780,,,
160781,,,
160782,4.7244,4.7244,0.3785
160783,,,
160784,35.1039,35.1039,1.1753
160785,,,
160786,35.075,35.075,0.125
160787,,,
160788,7.9614,7.503,0.6468
160789,,,
160790,,,
160791,,,
160792,,,
160793,,,
160794,,,
160795,,,
160796,,,
160797,,,
160798,,,
160799,,,
160800,,,
160801,,,
160802,,,
160803,,,
160804,,,
160805,,,
160806,,,
160807,,,
160808,80.925,78.525,0.125
160809,,,
160810,,,
160811,,,
160812,,,
160813,,,
160814,2.8659,2.704,0.9453
160815,6.5646,5.3571,3.7415
160816,,,
160817,,,
160818,0.6604,0.6604,0.0131
160819,115.4286,115.0,25.8571
160820,5.197,5.197,4.5139
160821,1.0352,1.0312,0.4894
160822,,,
160823,,,
160824,,,
160825,,,
160826,,,
160827,,,
160828,,,
160829,1.1431,1.1185,0.0193
160830,7.152,7.152,6.2042
160831,,,
160832,,,
160833,4.5676,1.9407,1.1694
160834,8.5536,8.5536,7.0864
160835,,,
160836,,,
160837,,,
160838,,,
160839,,,
160840,,,
160841,,,
160842,15.4809,15.4809,0.5191
160843,,,
160844,,,
160845,,,
160846,7.6395,7.6395,7.3486
160847,5.7771,5.7771,5.3647
160848,4.6132,4.6132,4.3729
160849,,,
160850,,,
160851,2.4036,1.8607,0.0338
160852,,,
160853,,,
160854,,,
160855,,,
160856,,,
160857,,,
160858,7.4381,0.9238,0.1048
160859,,,
160860,,,
160861,,,
160862,,,
160863,,,
160864,1.9529,1.9529,0.0088
160865,0.0667,0.0667,0.0667
160866,,,
160867,,,
160868,,,
160869,,,
160870,5.6667,5.6667,5.6667
160871,,,
160872,,,
160873,,,
160874,,,
160875,0.942,0.3714,
160876,,,
160877,,,
160878,,,
160879,,,
160880,,,
160881,,,
160882,,,
160883,,,
160884,,,
160885,,,
160886,,,
160887,1.039,0.9527,0.1737
160888,1.4564,1.3954,0.01
160889,,,
160890,,,
160891,2.0314,0.5011,0.1422
160892,,,
160893,,,
160894,,,
160895,,,
160896,0.8804,0.8804,0.0096
160897,,,
160898,,,
160899,,,
160900,,,
160901,23.8947,23.3684,21.4211
160902,2.7621,2.7621,0.0429
160903,,,
160904,,,
160905,,,
160906,,,
160907,0.9222,0.9222,
160908,,,
160909,,,
160910,,,
160911,,,
160912,,,
160913,,,
160914,,,
160915,,,
160916,,,
160917,,,
160918,15.6667,7.2353,6.1961
160919,,,
160920,,,
160921,11.1112,10.7237,10.7204
160922,1.0323,1.0205,0.7367
160923,,,
160924,,,
160925,,,
160926,,,
160927,0.889,0.1936,0.0996
160928,,,
160929,,,
160930,,,
160931,,,
160932,1.4348,0.7911,0.0018
160933,,,
160934,,,
160935,,,
160936,21.2954,21.2954,0.145
160937,,,
160938,1.877,1.8523,0.5744
160939,,,
160940,,,
160941,,,
160942,,,
160943,,,
160944,975.0625,975.0625,81.125
160945,,,
160946,,,
160947,,,
160948,,,
160949,,,
160950,,,
160951,5.5349,5.2326,5.2326
160952,533.4211,533.4211,530.3684
160953,3.9775,3.9625,3.3858
160954,,,
160955,,,
160956,,,
160957,,,
160958,,,
160959,2.9682,2.6683,0.6149
160960,,,
160961,,,
160962,81.1167,81.0333,58.8833
160963,109.4,109.4,59.4
160964,8.1875,8.1875,6.5938
160965,1.0015,1.0015,0.0089
160966,,,
160967,,,
160968,,,
160969,,,
160970,5.6052,5.5851,0.0227
160971,,,
160972,,,
160973,,,
160974,,,
160975,1.3239,1.2159,0.0097
160976,,,
160977,,,
160978,9.9754,6.623,4.2623
160979,,,
160980,,,
160981,,,
160982,,,
160983,,,
160984,,,
160985,,,
160986,,,
160987,,,
160988,,,
160989,,,
160990,,,
160991,,,
160992,,,
160993,,,
160994,,,
160995,,,
160996,,,
160997,,,
160998,1.012,1.0118,0.021
160999,,,
161000,,,
161001,,,
161002,,,
161003,10.5115,2.9504,0.7748
161004,,,
161005,0.9769,0.9769,
161006,,,
161007,,,
161008,,,
161009,,,
161010,4.1601,4.1571,3.4055
161011,2.2081,1.7995,1.6231
161012,,,
161013,,,
161014,,,
161015,1.1204,1.1204,0.2133
161016,,,
161017,,,
161018,,,
161019,,,
161020,1.1878,0.8488,0.3049
161021,,,
161022,,,
161023,,,
161024,1.7699,0.9587,0.701
161025,,,
161026,,,
161027,,,
161028,,,
161029,,,
161030,,,
161031,,,
161032,2.7832,2.2876,0.3849
161033,2.5752,2.5752,
161034,0.0846,0.0846,0.0077
161035,1.9615,1.6952,0.8433
161036,,,
161037,,,
161038,,,
161039,,,
161040,,,
161041,,,
161042,3.3723,3.3391,3.3012
161043,8.8487,8.8487,6.9037
161044,,,
161045,,,
161046,,,
161047,,,
161048,,,
161049,,,
161050,2.6645,2.6571,0.8885
161051,,,
161052,,,
161053,,,
161054,,,
161055,,,
161056,,,
161057,43.4947,43.3895,10.0211
161058,,,
161059,,,
161060,,,
161061,1.2198,0.7507,0.0107
161062,,,
161063,0.1822,0.1814,0.0043
161064,,,
161065,,,
161066,,,
161067,,,
161068,4.4167,4.4167,0.1667
161069,,,
161070,,,
161071,,,
161072,12.7818,12.7818,8.1636
161073,,,
161074,1.4987,1.4987,0.9491
161075,,,
161076,,,
161077,,,
161078,,,
161079,,,
161080,,,
161081,,,
161082,,,
161083,,,
161084,77.2652,77.2652,5.7992
161085,,,
161086,,,
161087,1.0398,1.0398,0.0152
161088,,,
161089,,,
161090,,,
161091,,,
161092,,,
161093,,,
161094,9.4162,9.4149,1.3645
161095,1.2088,1.2088,0.4931
161096,4.196,4.196,3.0813
161097,,,
161098,,,
161099,3.1646,3.1646,2.7569
161100,,,
161101,,,
161102,126.0,126.0,98.0
161103,,,
161104,,,
161105,,,
161106,,,
161107,,,
161108,,,
161109,,,
161110,2.0556,2.0556,1.1111
161111,,,
161112,,,
161113,,,
161114,,,
161115,,,
161116,,,
161117,,,
161118,,,
161119,3.7941,3.7752,3.6602
161120,,,
161121,,,
161122,,,
161123,,,
161124,,,
161125,,,
161126,,,
161127,,,
161128,,,
161129,4.7836,2.9874,2.2186
161130,,,
161131,,,
161132,,,
161133,,,
161134,,,
161135,9.2302,7.5,0.881
161136,27.15,27.15,0.1625
161137,35.08,24.08,0.96
161138,,,
161139,0.0003,0.0003,0.0003
161140,,,
161141,,,
161142,,,
161143,,,
161144,5.4975,2.5389,0.3453
161145,,,
161146,,,
161147,,,
161148,,,
161149,,,
161150,,,
161151,4.6134,0.2854,0.0001
161152,,,
161153,,,
161154,,,
161155,,,
161156,7.4,7.4,0.55
161157,,,
161158,1.0178,1.0178,0.0011
161159,,,
161160,,,
161161,,,
161162,,,
161163,,,
161164,13052.0,13052.0,4168.0
161165,,,
161166,,,
161167,,,
161168,,,
161169,,,
161170,1.0052,1.0052,0.0029
161171,,,
161172,,,
161173,,,
161174,4.4477,3.2803,0.0005
161175,,,
161176,,,
161177,,,
161178,,,
161179,,,
161180,,,
161181,,,
161182,1.7023,1.7023,0.4253
161183,,,
161184,0.6792,0.1132,
161185,,,
161186,,,
161187,,,
161188,,,
161189,110.0,110.0,-5.0
161190,,,
161191,,,
161192,,,
161193,,,
161194,,,
161195,3.4658,2.3014,1.5205
161196,,,
161197,,,
161198,,,
161199,28.375,28.375,
161200,,,
161201,,,
161202,3.6682,3.4606,1.3106
161203,,,
161204,,,
161205,,,
161206,11.5226,11.5226,5.3251
161207,14.1977,14.1977,13.9419
161208,,,
161209,,,
161210,4.8757,4.8757,0.0068
161211,,,
161212,1.0005,0.9874,0.0118
161213,,,
161214,,,
161215,,,
161216,52.7143,52.7143,52.3571
161217,7.3855,3.8073,2.5055
161218,85.0,85.0,20.0
161219,,,
161220,2.1146,0.98,0.2674
161221,0.1713,0.1713,0.1713
161222,0.4,0.4,0.4
161223,,,
161224,,,
161225,,,
161226,,,
161227,,,
161228,,,
161229,,,
161230,,,
161231,,,
161232,9.6557,9.6557,5.2564
161233,,,
161234,,,
161235,,,
161236,1.1525,1.1525,0.5424
161237,,,
161238,0.1533,0.1533,
161239,,,
161240,,,
161241,,,
161242,,,
161243,,,
161244,,,
161245,1.1818,0.0909,0.0749
161246,,,
161247,,,
161248,,,
161249,,,
161250,,,
161251,4.4429,3.6698,0.0708
161252,,,
161253,,,
161254,,,
161255,2.5197,2.4868,0.2105
161256,,,
161257,,,
161258,18.5397,10.1429,0.0159
161259,,,
161260,115.2024,108.6829,0.3244
161261,,,
161262,,,
161263,,,
161264,,,
161265,,,
161266,5.9843,5.1299,3.4528
161267,,,
161268,,,
161269,,,
161270,,,
161271,,,
161272,10.9512,10.7805,8.9756
161273,,,
161274,,,
161275,,,
161276,,,
161277,,,
161278,2.6077,2.6077,1.6247
161279,29.3667,13.8667,0.7
161280,,,
161281,,,
161282,,,
161283,,,
161284,,,
161285,1.1764,1.0193,0.8348
161286,,,
161287,,,
161288,,,
161289,,,
161290,,,
161291,,,
161292,,,
161293,,,
161294,,,
161295,62.9333,62.9333,
161296,0.7779,0.7755,0.0545
161297,1.0107,0.9823,0.0103
161298,,,
161299,,,
161300,1.0683,1.0683,0.2939
161301,,,
161302,,,
161303,3.6296,3.6296,3.6296
161304,1.4602,1.4602,0.698
161305,,,
161306,,,
161307,,,
161308,,,
161309,,,
161310,3.0,3.0,3.0
161311,,,
161312,0.6744,0.4826,0.0174
161313,,,
161314,,,
161315,,,
161316,4.0,4.0,4.0
161317,,,
161318,,,
161319,,,
161320,,,
161321,,,
161322,,,
161323,,,
161324,3.6731,3.6731,3.3462
161325,,,
161326,,,
161327,,,
161328,17.1093,17.1066,17.0765
161329,,,
161330,,,
161331,,,
161332,50.8,36.4,33.8
161333,,,
161334,,,
161335,,,
161336,,,
161337,0.2601,0.1525,0.0006
161338,9.3634,9.3553,5.7853
161339,,,
161340,17.4846,17.4846,11.1429
161341,,,
161342,28.4149,27.7164,0.003
161343,,,
161344,1.1302,0.8324,0.0431
161345,,,
161346,,,
161347,,,
161348,,,
161349,,,
161350,,,
161351,,,
161352,,,
161353,,,
161354,,,
161355,6.2784,3.9639,3.8918
161356,,,
161357,1.0492,1.0492,0.1063
161358,,,
161359,,,
161360,1.1937,0.3144,
161361,5.2273,5.1364,0.0455
161362,9.3801,0.3912,0.0016
161363,,,
161364,,,
161365,,,
161366,,,
161367,,,
161368,,,
161369,,,
161370,,,
161371,,,
161372,1.095,0.4131,0.1557
161373,,,
161374,,,
161375,1.0862,1.0287,0.1149
161376,,,
161377,,,
161378,,,
161379,,,
161380,,,
161381,,,
161382,,,
161383,15.0882,15.0882,0.1765
161384,,,
161385,,,
161386,,,
161387,,,
161388,,,
161389,0.9118,0.9118,0.2556
161390,,,
161391,,,
161392,,,
161393,1.8432,1.8372,0.0017
161394,,,
161395,1.2434,1.136,0.1078
161396,1.356,0.8924,0.6404
161397,,,
161398,,,
161399,,,
161400,,,
161401,1.3904,1.3904,0.1956
161402,,,
161403,,,
161404,,,
161405,,,
161406,,,
161407,,,
161408,0.6372,0.2412,0.0561
161409,,,
161410,,,
161411,,,
161412,,,
161413,,,
161414,,,
161415,,,
161416,1.3247,0.5757,0.4732
161417,,,
161418,1.7403,0.6744,0.0002
161419,,,
161420,,,
161421,,,
161422,,,
161423,2.4122,2.4122,1.4072
161424,,,
161425,,,
161426,,,
161427,,,
161428,,,
161429,12.1129,12.1129,0.9355
161430,,,
161431,,,
161432,,,
161433,,,
161434,,,
161435,1.0098,0.2944,0.0354
161436,,,
161437,,,
161438,,,
161439,0.1439,0.1439,0.0021
161440,,,
161441,0.1714,0.1714,0.1714
161442,,,
161443,1.2698,0.32,0.0556
161444,,,
161445,2.6667,1.0,1.0
161446,2.1787,1.1102,0.6919
161447,,,
161448,,,
161449,,,
161450,,,
161451,0.9805,0.9805,0.0013
161452,,,
161453,0.0357,0.0357,0.0357
161454,477.75,477.75,470.0
161455,,,
161456,,,
161457,,,
161458,,,
161459,,,
161460,,,
161461,1.0666,1.0666,0.0325
161462,,,
161463,1.6433,1.0585,0.3275
161464,,,
161465,,,
161466,1.06,1.06,0.0001
161467,,,
161468,,,
161469,,,
161470,,,
161471,0.0747,0.0747,0.0083
161472,1.2568,1.2568,0.0191
161473,1.0554,0.9755,0.0152
161474,,,
161475,,,
161476,,,
161477,39.7333,4.8667,0.3333
161478,2.5609,2.3811,0.3687
161479,,,
161480,,,
161481,,,
161482,,,
161483,,,
161484,,,
161485,,,
161486,,,
161487,,,
161488,,,
161489,,,
161490,,,
161491,2.7759,2.7759,0.0939
161492,,,
161493,,,
161494,,,
161495,0.4734,0.4734,0.0004
161496,,,
161497,,,
161498,,,
161499,6.9028,6.9028,5.2778
161500,1.2165,1.2165,1.0388
161501,1.1876,1.1876,1.0972
161502,1.8316,1.8316,1.4045
161503,1.1946,1.1946,0.0277
161504,2.7677,1.7744,1.4747
161505,4.4444,2.9462,1.8351
161506,,,
161507,,,
161508,,,
161509,,,
161510,,,
161511,52.0,52.0,
161512,,,
161513,,,
161514,,,
161515,1.3345,1.0843,0.1628
161516,,,
161517,,,
161518,,,
161519,,,
161520,,,
161521,,,
161522,,,
161523,,,
161524,,,
161525,,,
161526,,,
161527,1.0006,0.5504,0.1745
161528,,,
161529,,,
161530,,,
161531,,,
161532,,,
161533,,,
161534,,,
161535,,,
161536,24.0337,23.6297,0.4819
161537,,,
161538,,,
161539,,,
161540,,,
161541,,,
161542,,,
161543,,,
161544,,,
161545,,,
161546,,,
161547,,,
161548,,,
161549,1.0314,0.7626,0.0186
161550,,,
161551,,,
161552,,,
161553,,,
161554,,,
161555,,,
161556,,,
161557,0.1731,0.1731,0.1731
161558,,,
161559,,,
161560,,,
161561,1.0365,1.0366,0.1142
161562,,,
161563,6.6832,6.6832,0.0016
161564,,,
161565,,,
161566,,,
161567,,,
161568,,,
161569,1.4033,1.4033,0.005
161570,,,
161571,1.9142,1.9142,0.0237
161572,,,
161573,,,
161574,,,
161575,,,
161576,,,
161577,,,
161578,,,
161579,,,
161580,,,
161581,,,
161582,,,
161583,,,
161584,,,
161585,,,
161586,,,
161587,,,
161588,,,
161589,,,
161590,,,
161591,,,
161592,0.0966,0.0966,0.0097
161593,,,
161594,,,
161595,,,
161596,,,
161597,78.375,3.375,
161598,,,
161599,,,
161600,,,
161601,31.0,31.0,1.0
161602,,,
161603,,,
161604,,,
161605,,,
161606,0.0308,0.0103,
161607,,,
161608,,,
161609,,,
161610,,,
161611,,,
161612,,,
161613,,,
161614,,,
161615,,,
161616,,,
161617,1.0814,0.9651,0.5465
161618,29.25,29.25,0.9318
161619,,,
161620,,,
161621,,,
161622,,,
161623,,,
161624,47.8989,47.8989,46.6854
161625,,,
161626,1.0,1.0,0.8333
161627,,,
161628,,,
161629,,,
161630,0.7681,0.7681,0.1159
161631,,,
161632,,,
161633,,,
161634,,,
161635,,,
161636,,,
161637,1.0839,1.059,0.0158
161638,,,
161639,,,
161640,,,
161641,,,
161642,,,
161643,0.8694,0.8694,0.11
161644,3.7521,3.6207,1.1026
161645,,,
161646,9.468,8.9697,2.4276
161647,0.3956,0.3947,0.0018
161648,,,
161649,,,
161650,5.9403,5.9403,2.3731
161651,,,
161652,,,
161653,,,
161654,,,
161655,5.9339,2.5537,2.5207
161656,,,
161657,,,
161658,,,
161659,0.9714,0.9714,0.9714
161660,,,
161661,,,
161662,,,
161663,,,
161664,,,
161665,,,
161666,,,
161667,,,
161668,,,
161669,,,
161670,,,
161671,,,
161672,,,
161673,,,
161674,0.1697,0.1684,0.0168
161675,1.3054,0.6849,0.1395
161676,3.8,3.8,3.5455
161677,,,
161678,,,
161679,,,
161680,1.2214,0.888,0.0156
161681,,,
161682,,,
161683,207.0,207.0,172.0
161684,,,
161685,,,
161686,0.3039,0.3034,0.0544
161687,,,
161688,,,
161689,,,
161690,,,
161691,,,
161692,,,
161693,,,
161694,,,
161695,,,
161696,,,
161697,0.9187,0.9047,0.0909
161698,,,
161699,,,
161700,,,
161701,,,
161702,,,
161703,,,
161704,,,
161705,,,
161706,,,
161707,,,
161708,6.226,5.468,0.6575
161709,,,
161710,,,
161711,,,
161712,1.3358,0.548,0.0575
161713,1.8883,1.6759,1.2076
161714,,,
161715,1.4968,1.3348,0.0223
161716,4.6833,3.6833,0.15
161717,,,
161718,1.8432,1.8432,1.8385
161719,,,
161720,0.5,0.5,0.5
161721,,,
161722,,,
161723,,,
161724,,,
161725,,,
161726,,,
161727,,,
161728,,,
161729,,,
161730,4.6261,2.5917,0.0227
161731,,,
161732,,,
161733,,,
161734,,,
161735,,,
161736,,,
161737,,,
161738,,,
161739,,,
161740,,,
161741,,,
161742,,,
161743,,,
161744,,,
161745,,,
161746,,,
161747,,,
161748,,,
161749,,,
161750,,,
161751,,,
161752,,,
161753,,,
161754,,,
161755,,,
161756,,,
161757,,,
161758,,,
161759,,,
161760,,,
161761,1.0698,1.0681,0.0008
161762,,,
161763,,,
161764,1.3635,1.3034,0.0084
161765,,,
161766,,,
161767,21.6706,18.8644,1.2449
161768,1.1272,1.1272,0.0741
161769,,,
161770,5.0928,5.0928,0.0717
161771,3.3866,3.3866,2.0404
161772,,,
161773,5.626,5.626,0.0008
161774,,,
161775,,,
161776,,,
161777,0.1777,0.1777,
161778,,,
161779,,,
161780,,,
161781,,,
161782,,,
161783,,,
161784,6.8571,6.8571,6.8571
161785,3.5789,3.5789,0.3158
161786,,,
161787,,,
161788,2.3498,2.3498,0.1025
161789,,,
161790,0.9811,0.236,0.054
161791,,,
161792,0.9869,0.986,0.0379
161793,18.0185,16.8519,0.6481
161794,,,
161795,,,
161796,,,
161797,,,
161798,,,
161799,,,
161800,,,
161801,6.625,6.4,0.575
161802,,,
161803,,,
161804,,,
161805,,,
161806,,,
161807,1.0674,1.0673,0.0008
161808,,,
161809,,,
161810,0.7,0.7,0.7
161811,0.1633,0.1633,0.0113
161812,,,
161813,145.3125,145.3125,61.6875
161814,,,
161815,,,
161816,4.042,2.9328,0.084
161817,,,
161818,,,
161819,,,
161820,,,
161821,,,
161822,,,
161823,,,
161824,,,
161825,1.0058,0.8896,
161826,0.0062,0.0062,0.0062
161827,,,
161828,,,
161829,,,
161830,,,
161831,,,
161832,,,
161833,,,
161834,0.5587,0.3365,0.0133
161835,25.342,17.5022,15.9957
161836,,,
161837,,,
161838,,,
161839,23.5476,10.6429,0.2619
161840,,,
161841,,,
161842,3.9412,,
161843,,,
161844,,,
161845,,,
161846,,,
161847,1.4332,1.4003,0.0181
161848,,,
161849,,,
161850,,,
161851,,,
161852,,,
161853,4.535,3.5053,2.2528
161854,0.0918,0.0918,0.0314
161855,,,
161856,,,
161857,,,
161858,,,
161859,,,
161860,,,
161861,,,
161862,,,
161863,,,
161864,,,
161865,8.0,8.0,3.75
161866,,,
161867,47.5,47.5,
161868,,,
161869,,,
161870,,,
161871,,,
161872,19.5025,19.1045,0.1244
161873,44.6667,44.6667,44.6667
161874,,,
161875,,,
161876,,,
161877,,,
161878,,,
161879,,,
161880,,,
161881,,,
161882,,,
161883,,,
161884,,,
161885,,,
161886,,,
161887,,,
161888,,,
161889,2.0667,2.0667,0.2
161890,,,
161891,,,
161892,,,
161893,,,
161894,,,
161895,,,
161896,,,
161897,,,
161898,21.9122,21.9122,0.8
161899,,,
161900,,,
161901,,,
161902,,,
161903,,,
161904,,,
161905,,,
161906,,,
161907,,,
161908,,,
161909,,,
161910,,,
161911,,,
161912,,,
161913,,,
161914,,,
161915,,,
161916,,,
161917,,,
161918,1.7452,1.7452,0.0065
161919,,,
161920,1.492,1.492,0.3031
161921,,,
161922,,,
161923,,,
161924,,,
161925,7.8937,7.8867,0.0146
161926,,,
161927,,,
161928,1.3085,1.3085,0.1935
161929,,,
161930,,,
161931,,,
161932,,,
161933,,,
161934,,,
161935,,,
161936,,,
161937,,,
161938,,,
161939,2.1401,2.1401,0.5317
161940,,,
161941,101.253,58.6715,0.5255
161942,,,
161943,23.2274,23.2274,
161944,,,
161945,,,
161946,,,
161947,,,
161948,,,
161949,,,
161950,,,
161951,,,
161952,763.0,763.0,504.0
161953,0.7939,0.3755,0.0016
161954,,,
161955,,,
161956,,,
161957,,,
161958,,,
161959,,,
161960,,,
161961,,,
161962,,,
161963,,,
161964,,,
161965,0.0114,0.0097,0.0001
161966,0.9714,0.8281,0.0018
161967,2.4,2.4,1.0
161968,72.8333,72.3667,1.5
161969,1.1223,0.738,0.0035
161970,52.7768,52.7768,0.0335
161971,,,
161972,0.6481,0.6481,0.0544
161973,,,
161974,1.234,1.234,1.234
161975,,,
161976,,,
161977,,,
161978,,,
161979,,,
161980,,,
161981,,,
161982,,,
161983,3.1561,3.1561,0.0488
161984,,,
161985,,,
161986,20.3571,20.3571,3.3095
161987,0.0173,0.0173,0.0173
161988,,,
161989,,,
161990,,,
161991,,,
161992,0.4116,0.4116,0.2017
161993,,,
161994,,,
161995,,,
161996,,,
161997,,,
161998,,,
161999,,,
162000,0.0548,0.0548,0.0001
162001,2.8707,2.8707,
162002,,,
162003,,,
162004,,,
162005,,,
162006,,,
162007,,,
162008,,,
162009,,,
162010,,,
162011,,,
162012,,,
162013,,,
162014,,,
162015,,,
162016,,,
162017,,,
162018,13.25,13.25,11.875
162019,,,
162020,,,
162021,,,
162022,,,
162023,,,
162024,,,
162025,,,
162026,,,
162027,,,
162028,0.7476,0.7446,0.0179
162029,,,
162030,2.0677,2.0677,1.3851
162031,,,
162032,,,
162033,0.8802,0.8518,0.4557
162034,,,
162035,,,
162036,,,
162037,,,
162038,,,
162039,,,
162040,,,
162041,,,
162042,,,
162043,,,
162044,,,
162045,,,
162046,,,
162047,0.3526,0.3526,0.0867
162048,,,
162049,1.6667,1.6667,
162050,1.1196,0.9947,0.5154
162051,,,
162052,14.2985,14.2985,1.0746
162053,,,
162054,,,
162055,,,
162056,,,
162057,,,
162058,,,
162059,,,
162060,,,
162061,,,
162062,,,
162063,,,
162064,,,
162065,,,
162066,,,
162067,1.6413,1.6406,
162068,,,
162069,,,
162070,,,
162071,,,
162072,14.5385,14.5385,
162073,0.1627,0.1184,0.0417
162074,,,
162075,,,
162076,,,
162077,,,
162078,9.9545,9.9545,2.7727
162079,,,
162080,,,
162081,,,
162082,,,
162083,,,
162084,,,
162085,0.435,0.435,0.2307
162086,,,
162087,,,
162088,,,
162089,,,
162090,,,
162091,1.0991,1.0991,0.0147
162092,,,
162093,,,
162094,,,
162095,,,
162096,,,
162097,,,
162098,,,
162099,1.2448,1.2448,0.9399
162100,,,
162101,,,
162102,,,
162103,,,
162104,1.5733,1.5554,0.0002
162105,,,
162106,,,
162107,1.1687,0.9702,0.9702
162108,,,
162109,,,
162110,,,
162111,,,
162112,,,
162113,0.3784,0.3784,0.3784
162114,,,
162115,,,
162116,,,
162117,,,
162118,,,
162119,,,
162120,1.5382,1.5377,0.4516
162121,,,
162122,,,
162123,,,
162124,,,
162125,,,
162126,,,
162127,,,
162128,,,
162129,,,
162130,1.8841,1.8171,0.7058
162131,,,
162132,,,
162133,,,
162134,,,
162135,16.823,16.823,0.6549
162136,,,
162137,,,
162138,,,
162139,,,
162140,5.3904,5.3904,4.6096
